ATP,Location,Tournament,Date,Year,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Kafelnikov Y.,Boutter J.,18,95,6,1,6,2,6,4,,,,,3,0,Completed
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Agassi A.,Beck K.,2,73,6,2,6,3,6,3,,,,,3,0,Completed
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Novak J.,Benneteau J.,14,182,6,2,6,3,6,2,,,,,3,0,Completed
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Kiefer N.,Larkham T.,77,202,6,3,6,3,4,6,2,6,6,3,3,2,Completed
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Galimberti G.,Heuberger I.,117,137,7,6,4,6,6,2,6,2,,,3,1,Completed
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Sanchez D.,30,48,6,3,6,0,6,0,,,,,3,0,Completed
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Savolt A.,Vinciguerra A.,141,114,7,5,7,6,4,6,6,0,,,3,1,Completed
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Ancic M.,Rios M.,74,42,6,1,,,,,,,,,1,0,Retired
31,Paris,French Open,26/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Coria G.,Sa A.,7,87,6,3,6,1,6,1,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Costa A.,Roitman S.,9,134,6,7,2,6,7,5,6,2,6,2,3,2,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Henman T.,Voltchkov V.,28,66,6,2,6,3,6,1,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Hewitt L.,Vahaly B.,1,76,6,4,6,1,6,7,6,3,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Coutelot N.,Sanguinetti D.,208,86,6,3,6,3,6,4,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Montanes A.,8,104,6,4,6,3,3,6,7,5,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Massu N.,Norman M.,84,82,6,4,6,1,6,3,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Arthurs W.,47,57,6,1,4,6,6,1,7,6,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Lapentti G.,31,203,3,6,7,6,3,6,3,1,,,1,2,Retired
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Martin T.,Acasuso J.,94,50,4,6,6,3,6,4,6,2,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Bjorkman J.,Mirnyi M.,69,41,6,1,6,2,6,4,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Burgsmuller L.,Fish M.,93,51,7,6,6,2,4,6,6,1,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Kratochvil M.,3,85,7,5,7,5,6,4,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Gaudio G.,Mathieu P.H.,22,44,7,5,6,3,6,3,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Clement A.,Enqvist T.,36,100,6,3,6,4,6,2,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Mutis O.,Golmard J.,83,136,6,2,6,7,6,2,6,3,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Portas A.,Ascione T.,81,177,3,6,6,2,6,4,6,4,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Rusedski G.,33,70,6,3,7,5,6,2,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Arazi H.,Sluiter R.,91,64,6,1,7,6,2,6,6,0,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez F.,Gambill J.M.,20,38,6,0,6,2,6,3,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Escude N.,34,61,7,6,6,7,6,3,6,1,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Schalken S.,Draper S.,13,109,6,2,6,4,3,6,6,4,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Kuerten G.,Rosset M.,16,108,6,2,6,7,6,3,7,6,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Grosjean S.,Voinea A.,15,99,6,4,7,6,3,6,6,3,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Lapentti N.,Gasquet R.,58,130,6,3,7,6,3,0,,,,,2,0,Retired
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Sargsian S.,Roddick A.,67,6,6,7,6,1,6,2,6,4,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Santoro F.,Chang M.,54,142,7,5,6,1,6,1,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Browne F.,Rochus O.,147,59,4,6,2,6,6,1,6,1,6,3,3,2,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Mantilla F.,Lee H.T.,21,55,7,6,6,4,7,6,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Varlet J.,Carlsen K.,163,68,6,1,4,6,6,3,7,6,,,3,1,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Squillari F.,Calleri A.,89,19,7,5,7,6,6,3,,,,,3,0,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Vicente F.,Waske A.,63,116,3,6,6,2,7,5,1,6,6,3,3,2,Completed
31,Paris,French Open,27/05/2003,2003,Grand Slam,Outdoor,Clay,1st Round,5,Hanescu V.,Llodra M.,122,132,6,4,6,3,6,2,,,,,3,0,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Saretta F.,Kafelnikov Y.,78,18,6,4,3,6,6,0,6,7,6,4,3,2,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Savolt A.,Youzhny M.,141,30,3,6,6,4,5,7,6,2,6,4,3,2,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Zabaleta M.,Hrbaty D.,39,62,6,2,6,4,6,2,,,,,3,0,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Blanco G.,Puerta M.,139,97,6,2,6,2,6,4,,,,,3,0,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,El Aynaoui Y.,Rochus C.,26,101,6,4,6,4,6,3,,,,,3,0,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Schuettler R.,Lisnard J.R.,11,98,4,6,6,2,6,4,6,0,,,3,1,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Ferreira W.,Ferrer D.,24,65,4,6,6,4,6,1,6,3,,,3,1,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Verkerk M.,Horna L.,46,88,4,6,6,4,4,6,7,5,6,2,3,2,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Malisse X.,Koubek S.,29,72,3,6,4,6,6,4,7,5,8,6,3,2,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Coria G.,Kiefer N.,7,77,6,3,5,7,6,3,6,1,,,3,1,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Chela J.I.,Galimberti G.,35,117,6,2,5,7,6,2,6,1,,,3,1,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Novak J.,Lopez M.,14,213,6,4,3,6,0,6,6,1,6,3,3,2,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Moya C.,Philippoussis M.,4,52,6,2,6,4,7,6,,,,,3,0,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Agassi A.,Ancic M.,2,74,5,7,1,6,6,4,6,2,7,5,3,2,Completed
31,Paris,French Open,28/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Spadea V.,van Lottum J.,32,96,7,5,6,1,2,6,6,1,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Clement A.,Burgsmuller L.,36,93,6,3,6,3,6,3,,,,,3,0,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrero J.C.,Massu N.,3,84,6,2,3,0,,,,,,,1,0,Retired
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Gonzalez F.,Portas A.,20,81,6,3,4,6,6,4,6,2,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Nieminen J.,Varlet J.,34,163,1,6,1,6,7,6,6,2,6,4,3,2,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Hanescu V.,Sargsian S.,122,67,6,3,7,5,3,6,6,2,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Coutelot N.,Nalbandian D.,208,8,6,3,6,3,4,6,2,6,6,1,3,2,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Hewitt L.,Davydenko N.,1,33,6,3,4,6,6,3,7,6,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Ljubicic I.,Blake J.,43,27,6,3,4,6,7,6,6,4,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Schalken S.,Santoro F.,13,54,6,1,6,3,6,4,,,,,3,0,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Kuerten G.,Arazi H.,16,91,6,1,6,0,6,1,,,,,3,0,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Costa A.,Stepanek R.,9,47,6,3,5,7,6,4,3,6,6,4,3,2,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Mantilla F.,Browne F.,21,147,6,3,4,6,6,3,6,1,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,Bjorkman J.,31,69,7,6,6,3,6,4,,,,,3,0,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Gaudio G.,Mutis O.,22,83,6,2,1,6,6,2,6,2,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Henman T.,Martin T.,28,94,7,6,5,7,6,1,7,5,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Lapentti N.,Squillari F.,58,89,4,6,6,1,6,4,6,3,,,3,1,Completed
31,Paris,French Open,29/05/2003,2003,Grand Slam,Outdoor,Clay,2nd Round,5,Vicente F.,Grosjean S.,63,15,7,6,6,3,6,3,,,,,3,0,Completed
31,Paris,French Open,30/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Schuettler R.,Ferreira W.,11,24,6,3,1,6,7,6,2,3,,,2,1,Retired
31,Paris,French Open,30/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Zabaleta M.,El Aynaoui Y.,39,26,6,2,6,4,3,6,7,6,,,3,1,Completed
31,Paris,French Open,30/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Coria G.,Savolt A.,7,141,6,4,6,1,6,1,,,,,3,0,Completed
31,Paris,French Open,30/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Verkerk M.,Spadea V.,46,32,5,7,6,4,6,2,7,5,,,3,1,Completed
31,Paris,French Open,30/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Agassi A.,Malisse X.,2,29,6,4,7,5,7,5,,,,,3,0,Completed
31,Paris,French Open,30/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Novak J.,Ljubicic I.,14,43,6,4,7,5,3,6,6,2,,,3,1,Completed
31,Paris,French Open,30/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Saretta F.,Blanco G.,78,139,7,6,6,3,2,2,,,,,2,0,Retired
31,Paris,French Open,30/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Moya C.,Chela J.I.,4,35,6,2,6,3,3,6,2,6,6,3,3,2,Completed
31,Paris,French Open,31/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Gonzalez F.,Schalken S.,20,13,7,6,6,3,3,1,,,,,2,0,Retired
31,Paris,French Open,31/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Costa A.,Lapentti G.,9,203,4,6,4,6,6,3,6,4,6,4,3,2,Completed
31,Paris,French Open,31/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Clement A.,Coutelot N.,36,208,6,4,6,3,6,2,,,,,3,0,Completed
31,Paris,French Open,31/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Nieminen J.,Hanescu V.,34,122,6,7,6,4,6,2,3,6,6,3,3,2,Completed
31,Paris,French Open,31/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Robredo T.,Hewitt L.,31,1,4,6,1,6,6,3,6,2,6,3,3,2,Completed
31,Paris,French Open,31/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrero J.C.,Henman T.,3,28,4,6,6,2,6,4,6,2,,,3,1,Completed
31,Paris,French Open,31/05/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Mantilla F.,Vicente F.,21,63,7,6,6,3,6,3,,,,,3,0,Completed
31,Paris,French Open,01/06/2003,2003,Grand Slam,Outdoor,Clay,3rd Round,5,Kuerten G.,Gaudio G.,16,22,7,6,7,5,5,7,6,3,,,3,1,Completed
31,Paris,French Open,01/06/2003,2003,Grand Slam,Outdoor,Clay,4th Round,5,Verkerk M.,Schuettler R.,46,11,6,3,6,3,7,5,,,,,3,0,Completed
31,Paris,French Open,01/06/2003,2003,Grand Slam,Outdoor,Clay,4th Round,5,Moya C.,Novak J.,4,14,7,5,6,3,6,2,,,,,3,0,Completed
31,Paris,French Open,01/06/2003,2003,Grand Slam,Outdoor,Clay,4th Round,5,Agassi A.,Saretta F.,2,78,6,2,6,1,7,5,,,,,3,0,Completed
31,Paris,French Open,02/06/2003,2003,Grand Slam,Outdoor,Clay,4th Round,5,Ferrero J.C.,Mantilla F.,3,21,6,2,6,1,6,1,,,,,3,0,Completed
31,Paris,French Open,02/06/2003,2003,Grand Slam,Outdoor,Clay,4th Round,5,Gonzalez F.,Nieminen J.,20,34,6,3,6,3,6,2,,,,,3,0,Completed
31,Paris,French Open,02/06/2003,2003,Grand Slam,Outdoor,Clay,4th Round,5,Costa A.,Clement A.,9,36,6,2,7,5,7,5,,,,,3,0,Completed
31,Paris,French Open,02/06/2003,2003,Grand Slam,Outdoor,Clay,4th Round,5,Coria G.,Zabaleta M.,7,39,6,4,7,6,5,7,6,7,6,3,3,2,Completed
31,Paris,French Open,02/06/2003,2003,Grand Slam,Outdoor,Clay,4th Round,5,Robredo T.,Kuerten G.,31,16,6,4,1,6,7,6,6,4,,,3,1,Completed
31,Paris,French Open,03/06/2003,2003,Grand Slam,Outdoor,Clay,Quarterfinals,5,Verkerk M.,Moya C.,46,4,6,3,6,4,5,7,4,6,8,6,3,2,Completed
31,Paris,French Open,03/06/2003,2003,Grand Slam,Outdoor,Clay,Quarterfinals,5,Coria G.,Agassi A.,7,2,4,6,6,3,6,2,6,4,,,3,1,Completed
31,Paris,French Open,04/06/2003,2003,Grand Slam,Outdoor,Clay,Quarterfinals,5,Costa A.,Robredo T.,9,31,2,6,3,6,6,4,7,5,6,2,3,2,Completed
31,Paris,French Open,04/06/2003,2003,Grand Slam,Outdoor,Clay,Quarterfinals,5,Ferrero J.C.,Gonzalez F.,3,20,6,1,3,6,6,1,5,7,6,4,3,2,Completed
31,Paris,French Open,06/06/2003,2003,Grand Slam,Outdoor,Clay,Semifinals,5,Verkerk M.,Coria G.,46,7,7,6,6,4,7,6,,,,,3,0,Completed
31,Paris,French Open,06/06/2003,2003,Grand Slam,Outdoor,Clay,Semifinals,5,Ferrero J.C.,Costa A.,3,9,6,3,7,6,6,4,,,,,3,0,Completed
31,Paris,French Open,08/06/2003,2003,Grand Slam,Outdoor,Clay,The Final,5,Ferrero J.C.,Verkerk M.,3,46,6,1,6,3,6,2,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Srichaphan P.,Hrbaty D.,11,66,6,3,6,4,4,6,3,6,6,3,3,2,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Schuettler R.,Kratochvil M.,8,101,6,3,6,4,6,7,7,5,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Mirnyi M.,Spadea V.,43,33,6,2,6,4,6,4,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Ancic M.,76,68,6,3,6,4,4,6,6,4,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Kendrick R.,52,130,6,3,6,4,7,6,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Childs L.,Davydenko N.,489,35,2,6,7,6,1,6,7,6,6,2,3,2,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Saretta F.,Mackin A.,60,356,6,2,6,4,6,2,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Calleri A.,Voinea A.,18,113,6,2,7,5,1,0,,,,,2,0,Retired
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Vahaly B.,Volandri F.,81,69,2,6,6,1,6,4,6,4,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Karlovic I.,Hewitt L.,203,2,1,6,7,6,6,3,6,4,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Roddick A.,Sanguinetti D.,6,91,6,2,6,3,6,3,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Santoro F.,Vinciguerra A.,49,107,4,6,6,3,2,6,6,2,6,2,3,2,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Baccanello P.,Heuberger I.,204,137,7,6,6,3,3,6,7,6,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Ljubicic I.,Dent T.,39,37,7,5,3,6,6,3,7,5,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Beck K.,25,75,6,4,6,2,6,3,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Mutis O.,Squillari F.,78,86,4,6,0,6,6,4,7,6,6,3,3,2,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Robredo T.,Acasuso J.,21,53,3,6,6,3,7,6,6,4,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Gambill J.M.,Kunitsyn I.,42,146,6,3,6,2,6,4,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Fish M.,Gaudio G.,45,26,6,2,4,6,6,3,6,3,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Gimelstob J.,Labadze I.,96,103,6,2,6,2,6,4,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Koubek S.,Rochus C.,70,92,4,6,6,3,6,1,6,1,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Hanescu V.,Portas A.,99,85,7,6,6,0,6,0,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Lapentti N.,Carlsen K.,47,83,6,3,6,4,3,6,6,4,,,3,1,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Lee H.T.,5,55,6,3,6,3,7,6,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Rusedski G.,Waske A.,51,116,7,6,7,5,7,6,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Kuerten G.,van Lottum J.,13,89,2,6,3,2,,,,,,,0,1,Retired
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Chela J.I.,Behrend T.,34,98,6,4,6,2,6,3,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Martin T.,Vicente F.,102,57,6,7,6,4,2,6,7,6,6,4,3,2,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Bjorkman J.,Luxa P.,79,253,6,3,7,6,6,2,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Schalken S.,Parmar A.,12,209,6,3,6,4,6,1,,,,,3,0,Completed
36,London,Wimbledon,23/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Melzer J.,Gonzalez F.,100,15,6,3,6,4,7,6,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Rochus O.,Coria G.,65,7,7,5,7,6,6,3,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Philippoussis M.,Zabaleta M.,48,40,6,3,4,6,6,3,6,2,,,3,1,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Saulnier C.,Malisse X.,124,31,6,4,6,3,6,2,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Elseneer G.,Kiefer N.,160,72,3,6,6,3,6,4,6,4,,,3,1,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Draper S.,Mathieu P.H.,115,56,7,6,4,6,6,3,6,4,,,3,1,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Stepanek R.,Mertinak M.,38,327,7,6,6,4,6,4,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Henman T.,Zib T.,29,154,6,2,7,6,3,6,6,1,,,3,1,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Nalbandian D.,Voltchkov V.,9,59,7,5,6,4,6,2,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Clement A.,Ginepri R.,30,54,6,3,4,6,7,6,6,7,10,8,3,2,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Dupuis A.,Bloomfield R.,74,413,6,4,7,6,6,3,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Kucera K.,Ferreira W.,46,24,6,1,6,2,6,4,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Massu N.,Krajan Z.,80,120,6,1,6,1,6,1,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Ferrer D.,Lee M.,64,332,1,6,6,3,6,1,6,2,,,3,1,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Llodra M.,Sanchez D.,136,58,6,3,6,4,6,7,6,3,,,3,1,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,El Aynaoui Y.,Hilton M.,22,382,6,3,6,2,6,4,,,,,3,0,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Agassi A.,Delgado J.,1,458,6,4,6,0,5,7,6,4,,,3,1,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Sa A.,Puerta M.,84,87,6,2,,,,,,,,,1,0,Retired
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Galvani S.,Boutter J.,159,95,6,3,2,6,1,6,6,2,8,6,3,2,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Novak J.,Horna L.,10,114,3,6,7,6,6,1,6,1,,,3,1,Completed
36,London,Wimbledon,24/06/2003,2003,Grand Slam,Outdoor,Grass,1st Round,5,Popp A.,Arazi H.,198,90,6,4,7,6,6,3,,,,,3,0,Completed
